vehicle_id,type,lat,lng,base_risk,traffic_factor,anomaly_score,driver_fatigue,speed,fuel_level,route_name,convoy_id,convoy_size,convoy_rank,convoy_spacing_nm,sea_condition,sea_congestion,route_progress
V-01447,vehicle,14.942811,77.057466,0.5814,0.7342,0.1749,0.7351,40.62,72.61,,,0,0,0.0,,0.0,0.0
V-01448,vehicle,25.084624,55.1,0.4359,0.496,0.1574,0.4605,48.45,91.86,,,0,0,0.0,,0.0,0.0
V-01449,vehicle,14.008388,75.738369,0.526,0.6789,0.2922,0.6627,62.52,25.3,,,0,0,0.0,,0.0,0.0
V-01450,vehicle,25.080263,55.10466,0.1547,0.3187,0.0393,0.4287,66.12,52.34,,,0,0,0.0,,0.0,0.0
V-01451,vehicle,25.243584,55.377561,0.7743,0.6117,0.264,0.4483,50.07,44.53,,,0,0,0.0,,0.0,0.0
V-01452,vehicle,13.227566,75.169379,0.7106,0.8294,0.4449,0.7143,47.47,35.39,,,0,0,0.0,,0.0,0.0
V-01453,vehicle,25.154942,55.357435,0.251,0.1429,0.0891,0.3152,71.23,51.53,,,0,0,0.0,,0.0,0.0
V-01454,vehicle,12.733454,77.852259,0.7761,0.9792,0.6967,0.7112,42.07,34.78,,,0,0,0.0,,0.0,0.0
V-01455,vehicle,14.620832,75.946371,0.2369,0.2988,0.1811,0.5878,62.64,70.29,,,0,0,0.0,,0.0,0.0
V-01456,vehicle,12.432418,76.288647,0.2775,0.3237,0.1353,0.4921,76.46,59.59,,,0,0,0.0,,0.0,0.0
V-01457,vehicle,25.077681,55.148375,0.9708,0.6185,0.4378,0.6306,34.49,91.24,,,0,0,0.0,,0.0,0.0
V-01458,vehicle,13.147339,74.265609,0.3026,0.6563,0.3432,0.5866,44.38,66.92,,,0,0,0.0,,0.0,0.0
V-01459,vehicle,13.398937,76.121946,0.3941,0.5928,0.2026,0.7121,62.58,27.0,,,0,0,0.0,,0.0,0.0
V-01460,vehicle,15.937955,74.524591,0.1391,0.3343,0.1482,0.5809,64.29,85.81,,,0,0,0.0,,0.0,0.0
V-01461,vehicle,25.093849,55.217666,0.1401,0.301,0.0308,0.3357,65.73,79.47,,,0,0,0.0,,0.0,0.0
V-01462,vehicle,14.397993,76.473438,0.368,0.5385,0.1698,0.59,49.47,56.87,,,0,0,0.0,,0.0,0.0
V-01463,vehicle,14.806586,75.422125,0.1436,0.5489,0.2248,0.5679,79.4,29.01,,,0,0,0.0,,0.0,0.0
V-01464,vehicle,14.786699,75.907139,0.8535,0.9826,0.9157,0.782,34.62,47.79,,,0,0,0.0,,0.0,0.0
V-01465,vehicle,25.172577,55.351262,0.268,0.197,0.0404,0.301,70.42,51.56,,,0,0,0.0,,0.0,0.0
V-01466,vehicle,25.170034,55.313416,0.9592,0.8142,0.3637,0.57,42.28,88.19,,,0,0,0.0,,0.0,0.0
V-01467,vehicle,15.659985,75.011622,0.3981,0.5785,0.1915,0.4724,60.5,92.26,,,0,0,0.0,,0.0,0.0
V-01468,vehicle,14.425412,75.001769,0.3514,0.6335,0.3734,0.7017,51.31,56.05,,,0,0,0.0,,0.0,0.0
V-01469,ship,19.782733,60.851647,0.9857,0.6414,0.3484,0.212,16.9,38.19,Karnataka-SouthernCurve-Dubai,CONVOY-026,3,3,1.75,moderate,0.0,0.7342
V-01470,vehicle,12.933901,77.641144,0.4171,0.6901,0.1973,0.6776,51.64,73.0,,,0,0,0.0,,0.0,0.0
V-01471,vehicle,14.49761,75.745562,0.7027,0.8793,0.5551,0.6487,41.8,50.32,,,0,0,0.0,,0.0,0.0
V-01472,vehicle,14.790321,76.340086,0.0973,0.3967,0.1598,0.5436,59.14,72.37,,,0,0,0.0,,0.0,0.0
V-01473,vehicle,13.952353,75.61321,0.319,0.5318,0.2512,0.6075,51.17,71.63,,,0,0,0.0,,0.0,0.0
V-01474,ship,17.973838,65.273281,0.8085,0.4275,0.3687,0.1577,18.88,55.57,Karnataka-MidSea-Dubai,CONVOY-118,3,2,1.41,calm,0.0,0.4181
V-01475,vehicle,13.651107,76.973773,0.1319,0.4495,0.1492,0.7437,56.99,34.01,,,0,0,0.0,,0.0,0.0
V-01476,vehicle,13.94407,76.179521,0.915,0.8616,0.9512,0.9351,30.63,35.81,,,0,0,0.0,,0.0,0.0
V-01477,vehicle,13.66943,77.405352,0.1952,0.4798,0.1878,0.5311,73.48,33.86,,,0,0,0.0,,0.0,0.0
V-01478,vehicle,15.756319,74.714735,0.3903,0.595,0.3885,0.6583,40.33,55.69,,,0,0,0.0,,0.0,0.0
V-01479,vehicle,25.075176,55.157892,0.2825,0.1305,0.0696,0.4138,63.68,91.42,,,0,0,0.0,,0.0,0.0
V-01480,vehicle,25.276353,55.318584,0.8057,0.4961,0.244,0.4401,54.39,85.92,,,0,0,0.0,,0.0,0.0
V-01481,vehicle,25.188595,55.236474,0.5701,0.4957,0.1057,0.4286,67.02,71.01,,,0,0,0.0,,0.0,0.0
V-01482,vehicle,15.923933,74.532968,0.1326,0.4846,0.1377,0.5199,49.22,42.04,,,0,0,0.0,,0.0,0.0
V-01483,vehicle,25.219619,55.275415,0.7487,0.5677,0.3028,0.5018,46.61,48.38,,,0,0,0.0,,0.0,0.0
V-01484,vehicle,15.022801,76.099207,0.925,0.928,0.6744,0.8479,32.88,39.25,,,0,0,0.0,,0.0,0.0
V-01485,vehicle,15.615323,76.356103,0.3187,0.618,0.2864,0.7347,61.35,33.78,,,0,0,0.0,,0.0,0.0
V-01486,vehicle,14.534376,76.806182,0.1504,0.3913,0.105,0.7582,50.39,48.39,,,0,0,0.0,,0.0,0.0
V-01487,vehicle,12.875762,77.135107,0.4272,0.4697,0.2692,0.5103,59.5,28.44,,,0,0,0.0,,0.0,0.0
V-01488,vehicle,12.998852,76.705396,0.3159,0.6652,0.1845,0.6026,58.93,91.63,,,0,0,0.0,,0.0,0.0
V-01489,vehicle,14.828406,76.038796,0.2322,0.3436,0.2391,0.6376,66.52,47.34,,,0,0,0.0,,0.0,0.0
V-01490,vehicle,15.195689,76.879632,0.5174,0.6581,0.2372,0.6672,54.76,81.48,,,0,0,0.0,,0.0,0.0
V-01491,vehicle,25.240079,55.336261,0.5264,0.3842,0.0794,0.3868,56.13,85.73,,,0,0,0.0,,0.0,0.0
V-01492,vehicle,25.117611,55.146146,0.9822,0.7586,0.4386,0.6305,50.58,25.68,,,0,0,0.0,,0.0,0.0
V-01493,vehicle,25.173083,55.324053,0.5135,0.264,0.1145,0.3203,66.19,27.15,,,0,0,0.0,,0.0,0.0
V-01494,ship,17.217821,63.832257,0.2133,0.2269,0.0816,0.1416,22.71,76.68,Karnataka-SouthernCurve-Dubai,CONVOY-248,5,1,2.79,moderate,0.0,0.5314
V-01495,vehicle,12.308852,76.337438,0.5536,0.5701,0.2304,0.7274,45.41,89.43,,,0,0,0.0,,0.0,0.0
V-01496,vehicle,13.275013,75.196783,0.1149,0.4731,0.1498,0.4027,76.91,25.91,,,0,0,0.0,,0.0,0.0
V-01497,ship,16.741781,67.189817,0.8029,0.5083,0.3405,0.1922,17.97,44.5,Karnataka-MidSea-Dubai,CONVOY-103,4,4,2.6,moderate,0.0,0.3103
V-01498,vehicle,15.861522,74.406695,0.77,0.7174,0.4243,0.9693,40.69,25.89,,,0,0,0.0,,0.0,0.0
V-01499,vehicle,15.509683,74.71765,0.5581,0.5928,0.301,0.7414,46.69,48.57,,,0,0,0.0,,0.0,0.0
V-01500,vehicle,14.106503,76.218407,0.8143,0.7957,0.4787,0.5694,50.98,45.32,,,0,0,0.0,,0.0,0.0
V-01501,vehicle,12.35663,76.885467,0.9255,0.9746,0.8579,0.9946,31.56,59.54,,,0,0,0.0,,0.0,0.0
V-01502,vehicle,12.131723,76.754367,0.7867,0.7059,0.6721,0.9313,44.38,27.05,,,0,0,0.0,,0.0,0.0
V-01503,vehicle,15.262662,75.482015,0.5449,0.5215,0.1675,0.5667,63.93,53.88,,,0,0,0.0,,0.0,0.0
V-01504,vehicle,15.201443,77.017749,0.8984,0.8636,0.7602,0.755,38.18,22.8,,,0,0,0.0,,0.0,0.0
V-01505,vehicle,25.143708,55.148896,0.7718,0.6277,0.3038,0.5258,43.33,23.65,,,0,0,0.0,,0.0,0.0
V-01506,vehicle,25.160498,55.185079,0.5415,0.473,0.1646,0.4176,56.87,77.46,,,0,0,0.0,,0.0,0.0
V-01507,ship,17.903534,65.075605,0.9604,0.5597,0.5218,0.1147,23.48,53.04,Karnataka-Oman-Dubai,CONVOY-075,5,3,3.25,moderate,0.0,0.4578
V-01508,vehicle,25.258941,55.314401,0.4524,0.4525,0.1507,0.4627,55.95,49.84,,,0,0,0.0,,0.0,0.0
V-01509,vehicle,12.881088,78.024844,0.7719,0.9818,0.8991,0.7505,37.55,57.54,,,0,0,0.0,,0.0,0.0
V-01510,vehicle,25.226184,55.313747,0.9434,0.7739,0.38,0.5887,42.79,39.44,,,0,0,0.0,,0.0,0.0
V-01511,vehicle,14.463549,75.623121,0.1147,0.356,0.0944,0.5979,79.13,26.25,,,0,0,0.0,,0.0,0.0
V-01512,vehicle,13.309694,75.80217,0.0898,0.2842,0.1174,0.4508,72.99,47.57,,,0,0,0.0,,0.0,0.0
V-01513,vehicle,13.545643,75.706212,0.086,0.314,0.1861,0.5222,62.14,50.98,,,0,0,0.0,,0.0,0.0
V-01514,vehicle,15.477769,75.003251,0.5098,0.7634,0.6261,0.7702,35.66,25.89,,,0,0,0.0,,0.0,0.0
V-01515,vehicle,25.155392,55.201908,0.3391,0.4055,0.0965,0.3027,59.36,66.49,,,0,0,0.0,,0.0,0.0
V-01516,vehicle,25.293837,55.309688,0.8146,0.5354,0.195,0.4375,44.51,94.29,,,0,0,0.0,,0.0,0.0
V-01517,vehicle,14.516144,75.9288,0.7974,0.9826,0.7067,0.9787,36.72,94.21,,,0,0,0.0,,0.0,0.0
V-01518,ship,15.849035,68.248092,0.1867,0.1336,0.1369,0.0933,22.92,80.51,Karnataka-MidSea-Dubai,CONVOY-257,4,3,3.15,calm,0.0,0.2405
V-01519,vehicle,25.110069,55.162491,0.9481,0.6864,0.5732,0.5473,41.25,78.76,,,0,0,0.0,,0.0,0.0
V-01520,vehicle,25.220285,55.331279,0.3236,0.2603,0.0898,0.4021,60.42,27.82,,,0,0,0.0,,0.0,0.0
V-01521,vehicle,25.187818,55.286314,0.1438,0.3262,0.0956,0.3035,75.87,86.65,,,0,0,0.0,,0.0,0.0
V-01522,vehicle,14.2202,76.863772,0.5639,0.6494,0.2792,0.8414,45.8,83.66,,,0,0,0.0,,0.0,0.0
V-01523,ship,17.977388,65.420616,0.9898,0.6036,0.3706,0.126,23.75,89.54,Karnataka-MidSea-Dubai,CONVOY-035,3,3,3.21,moderate,0.0,0.4176
V-01524,vehicle,25.243573,55.300319,0.9849,0.6548,0.3119,0.5338,50.1,47.7,,,0,0,0.0,,0.0,0.0
V-01525,vehicle,25.126801,55.386309,0.3122,0.3054,0.0555,0.32,54.42,98.49,,,0,0,0.0,,0.0,0.0
V-01526,vehicle,15.323644,74.807468,0.5107,0.6814,0.3313,0.7756,64.46,84.12,,,0,0,0.0,,0.0,0.0
V-01527,vehicle,25.120035,55.231442,0.446,0.4825,0.0598,0.406,63.73,76.94,,,0,0,0.0,,0.0,0.0
V-01528,vehicle,15.568991,74.920802,0.2097,0.4359,0.1931,0.3503,72.47,36.77,,,0,0,0.0,,0.0,0.0
V-01529,vehicle,25.053671,55.1,0.3348,0.2565,0.0692,0.4052,58.38,49.12,,,0,0,0.0,,0.0,0.0
V-01530,vehicle,13.56156,77.279144,0.4803,0.59,0.3654,0.8099,52.11,26.91,,,0,0,0.0,,0.0,0.0
V-01531,vehicle,15.735752,74.738951,0.5894,0.6806,0.1914,0.599,63.08,98.51,,,0,0,0.0,,0.0,0.0
V-01532,vehicle,25.104379,55.134747,0.8446,0.7889,0.4557,0.6249,34.43,52.02,,,0,0,0.0,,0.0,0.0
V-01533,vehicle,25.09038,55.206204,0.3069,0.2512,0.0998,0.433,59.47,82.59,,,0,0,0.0,,0.0,0.0
V-01534,vehicle,25.184561,55.291252,0.2472,0.2228,0.0144,0.4498,71.47,92.84,,,0,0,0.0,,0.0,0.0
V-01535,vehicle,25.154754,55.260641,0.54,0.3022,0.1458,0.4871,56.3,44.49,,,0,0,0.0,,0.0,0.0
V-01536,vehicle,12.2976,76.680116,0.1645,0.5035,0.1031,0.6029,58.04,42.47,,,0,0,0.0,,0.0,0.0
V-01537,vehicle,12.480649,77.075416,0.2361,0.3211,0.1871,0.5423,69.55,93.9,,,0,0,0.0,,0.0,0.0
V-01538,vehicle,13.138431,75.166563,0.1899,0.5753,0.1453,0.4947,62.04,88.85,,,0,0,0.0,,0.0,0.0
V-01539,vehicle,15.314086,77.021429,0.3635,0.5616,0.3471,0.6506,50.84,88.22,,,0,0,0.0,,0.0,0.0
V-01540,vehicle,25.137581,55.393631,0.0973,0.1326,0.0916,0.273,75.25,49.52,,,0,0,0.0,,0.0,0.0
V-01541,vehicle,25.19332,55.211269,0.4635,0.2637,0.1409,0.4611,59.15,85.73,,,0,0,0.0,,0.0,0.0
V-01542,vehicle,14.890847,75.510831,0.5703,0.7252,0.2477,0.6505,54.66,31.84,,,0,0,0.0,,0.0,0.0
V-01543,vehicle,12.553838,76.201548,0.6064,0.6162,0.2255,0.6714,45.88,39.3,,,0,0,0.0,,0.0,0.0
V-01544,vehicle,25.178028,55.229032,0.9748,0.6312,0.3789,0.4567,40.81,69.31,,,0,0,0.0,,0.0,0.0
V-01545,vehicle,14.389949,75.883323,0.1107,0.3194,0.0625,0.4883,50.61,20.5,,,0,0,0.0,,0.0,0.0
V-01546,ship,17.383493,65.863888,0.1278,0.2193,0.1401,0.1345,24.77,88.33,Karnataka-Oman-Dubai,CONVOY-276,5,5,2.16,moderate,0.0,0.4213
V-01547,ship,19.449499,61.285827,0.9762,0.5172,0.5456,0.2502,16.76,68.98,Karnataka-SouthernCurve-Dubai,CONVOY-012,5,4,2.24,calm,0.0,0.6973
V-01548,vehicle,15.406732,75.153913,0.6973,0.8095,0.4336,0.74,36.88,69.67,,,0,0,0.0,,0.0,0.0
V-01549,vehicle,25.186108,55.331576,0.7719,0.6432,0.2096,0.5477,48.21,34.6,,,0,0,0.0,,0.0,0.0
V-01550,vehicle,15.431141,75.179262,0.1795,0.5745,0.0803,0.6322,57.58,70.66,,,0,0,0.0,,0.0,0.0
V-01551,vehicle,15.043564,75.09491,0.0813,0.2897,0.1969,0.4983,74.3,78.79,,,0,0,0.0,,0.0,0.0
V-01552,vehicle,14.620224,76.095741,0.286,0.4753,0.3056,0.745,43.14,99.86,,,0,0,0.0,,0.0,0.0
V-01553,ship,15.209457,66.815949,0.5734,0.3261,0.1263,0.0484,23.76,83.17,Karnataka-SouthernCurve-Dubai,CONVOY-142,2,2,1.33,calm,0.0,0.3366
V-01554,vehicle,25.093266,55.14269,0.5101,0.3584,0.0736,0.4924,56.8,20.32,,,0,0,0.0,,0.0,0.0
V-01555,vehicle,25.259657,55.31487,0.3457,0.4721,0.1601,0.4087,45.26,25.67,,,0,0,0.0,,0.0,0.0
V-01556,vehicle,15.207219,75.200995,0.4504,0.7444,0.3042,0.7566,52.93,65.88,,,0,0,0.0,,0.0,0.0
V-01557,vehicle,15.408311,75.054239,0.1512,0.5326,0.1776,0.6117,56.7,63.73,,,0,0,0.0,,0.0,0.0
V-01558,vehicle,13.273478,75.802142,0.3349,0.68,0.1742,0.7067,65.23,28.97,,,0,0,0.0,,0.0,0.0
V-01559,vehicle,15.05869,77.201168,0.1227,0.5025,0.1265,0.6042,79.59,54.63,,,0,0,0.0,,0.0,0.0
V-01560,vehicle,13.435326,75.379671,0.322,0.6425,0.3946,0.5897,63.83,71.15,,,0,0,0.0,,0.0,0.0
V-01561,vehicle,13.577252,75.200508,0.5032,0.7452,0.2955,0.6371,42.79,71.32,,,0,0,0.0,,0.0,0.0
V-01562,ship,20.300956,61.839922,0.9747,0.5434,0.5334,0.1463,16.23,94.45,Karnataka-Oman-Dubai,CONVOY-015,5,5,1.04,calm,0.0,0.6556
V-01563,vehicle,14.556939,76.254765,0.6144,0.6977,0.353,0.6896,51.43,95.71,,,0,0,0.0,,0.0,0.0
V-01564,vehicle,16.091629,74.431498,0.3862,0.5791,0.3059,0.7209,49.18,63.63,,,0,0,0.0,,0.0,0.0
V-01565,vehicle,14.088954,75.672922,0.1328,0.3724,0.1488,0.389,66.64,24.14,,,0,0,0.0,,0.0,0.0
V-01566,vehicle,12.676414,78.104466,0.296,0.3494,0.1549,0.558,56.73,63.61,,,0,0,0.0,,0.0,0.0
V-01567,vehicle,14.814342,75.219318,0.7523,0.8316,0.8202,0.7668,42.43,82.28,,,0,0,0.0,,0.0,0.0
V-01568,vehicle,25.270962,55.352047,0.2998,0.2848,0.0266,0.3689,59.0,57.84,,,0,0,0.0,,0.0,0.0
V-01569,vehicle,25.094587,55.216142,0.3026,0.4605,0.0953,0.3913,55.2,25.39,,,0,0,0.0,,0.0,0.0
V-01570,vehicle,25.141742,55.228037,0.3219,0.2894,0.0952,0.3038,72.36,26.29,,,0,0,0.0,,0.0,0.0
V-01571,ship,20.899893,61.135949,0.8126,0.3957,0.3793,0.128,15.09,87.56,Karnataka-MidSea-Dubai,CONVOY-091,5,4,2.23,calm,0.0,0.6796
V-01572,vehicle,13.783903,74.730929,0.923,0.8315,0.5347,0.8673,32.59,31.78,,,0,0,0.0,,0.0,0.0
V-01573,vehicle,13.583496,76.087154,0.6093,0.7188,0.2595,0.4195,66.28,26.07,,,0,0,0.0,,0.0,0.0
V-01574,vehicle,14.38136,77.018411,0.8739,0.8424,0.7462,0.8276,36.98,51.15,,,0,0,0.0,,0.0,0.0
V-01575,vehicle,15.27708,75.380557,0.4442,0.628,0.3804,0.673,63.12,37.0,,,0,0,0.0,,0.0,0.0
V-01576,vehicle,25.060738,55.100306,0.5205,0.3597,0.0668,0.4706,49.12,94.41,,,0,0,0.0,,0.0,0.0
V-01577,vehicle,25.205291,55.26597,0.3121,0.1734,0.0883,0.4034,77.9,73.89,,,0,0,0.0,,0.0,0.0
V-01578,vehicle,14.073843,75.657379,0.7138,0.7031,0.43,0.7796,51.97,92.69,,,0,0,0.0,,0.0,0.0
V-01579,vehicle,14.634845,76.183065,0.8216,0.8497,0.7723,0.7728,41.47,63.67,,,0,0,0.0,,0.0,0.0
V-01580,vehicle,15.531142,74.620695,0.5225,0.8145,0.6542,0.6418,52.57,68.88,,,0,0,0.0,,0.0,0.0
V-01581,vehicle,25.05,55.170522,0.9761,0.5957,0.5123,0.6588,32.8,22.99,,,0,0,0.0,,0.0,0.0
V-01582,vehicle,15.704878,74.735487,0.1459,0.5377,0.1605,0.6615,55.57,62.89,,,0,0,0.0,,0.0,0.0
V-01583,vehicle,13.193276,78.051245,0.8298,0.9929,0.8503,0.8785,31.63,87.33,,,0,0,0.0,,0.0,0.0
V-01584,vehicle,12.803862,74.582707,0.562,0.6208,0.1783,0.5949,61.25,37.61,,,0,0,0.0,,0.0,0.0
V-01585,vehicle,25.135769,55.319467,0.6057,0.3124,0.0687,0.3275,68.01,49.98,,,0,0,0.0,,0.0,0.0
V-01586,vehicle,12.843197,77.846176,0.2074,0.3087,0.1439,0.5504,67.22,54.05,,,0,0,0.0,,0.0,0.0
V-01587,vehicle,15.284888,76.687305,0.9745,0.8592,0.9846,0.7839,47.62,96.34,,,0,0,0.0,,0.0,0.0
V-01588,vehicle,15.289058,76.995127,0.2151,0.3312,0.0929,0.607,48.92,82.87,,,0,0,0.0,,0.0,0.0
V-01589,vehicle,12.147468,76.578233,0.2737,0.3706,0.0622,0.5576,50.43,25.04,,,0,0,0.0,,0.0,0.0
V-01590,vehicle,13.896867,75.777106,0.981,0.9786,0.5795,0.9855,35.53,41.75,,,0,0,0.0,,0.0,0.0
V-01591,vehicle,12.378578,76.290992,0.5355,0.878,0.5169,0.7146,51.13,91.48,,,0,0,0.0,,0.0,0.0
V-01592,vehicle,25.29136,55.303718,0.296,0.2999,0.0445,0.3432,79.71,33.84,,,0,0,0.0,,0.0,0.0
V-01593,vehicle,25.207199,55.319297,0.5076,0.4054,0.0505,0.3939,64.84,33.35,,,0,0,0.0,,0.0,0.0
V-01594,vehicle,13.056734,76.649014,0.8952,0.8387,0.7306,0.6704,32.9,94.17,,,0,0,0.0,,0.0,0.0
V-01595,vehicle,14.948207,77.130522,0.7689,0.7127,0.4298,0.7401,34.29,56.88,,,0,0,0.0,,0.0,0.0
V-01596,vehicle,12.619814,77.711971,0.1416,0.5532,0.2125,0.5635,68.95,69.25,,,0,0,0.0,,0.0,0.0
V-01597,vehicle,15.827839,74.595495,0.0953,0.5649,0.1912,0.67,56.85,40.3,,,0,0,0.0,,0.0,0.0
V-01598,vehicle,14.497746,75.796955,0.9181,0.8946,0.5913,0.8107,34.88,40.29,,,0,0,0.0,,0.0,0.0
V-01599,vehicle,14.171988,75.4507,0.8182,0.8381,0.6308,0.856,46.25,52.48,,,0,0,0.0,,0.0,0.0
V-01600,vehicle,12.305306,76.660323,0.1762,0.5258,0.2105,0.6709,60.8,77.12,,,0,0,0.0,,0.0,0.0
V-01601,ship,17.766482,65.437059,0.9593,0.5373,0.5579,0.1472,15.66,56.6,Karnataka-Oman-Dubai,CONVOY-034,5,5,3.08,moderate,0.0,0.4352
V-01602,vehicle,13.107219,75.172815,0.7685,0.6688,0.4853,0.7746,48.1,85.6,,,0,0,0.0,,0.0,0.0
V-01603,vehicle,13.163894,75.009606,0.3057,0.3076,0.1667,0.4905,71.69,99.45,,,0,0,0.0,,0.0,0.0
V-01604,vehicle,13.541089,77.278074,0.3618,0.535,0.3371,0.7156,46.23,35.14,,,0,0,0.0,,0.0,0.0
V-01605,vehicle,25.09243,55.148829,0.9672,0.5746,0.5644,0.4488,51.95,70.2,,,0,0,0.0,,0.0,0.0
V-01606,vehicle,15.218165,75.732852,0.7999,0.7711,0.3886,0.9086,36.94,75.46,,,0,0,0.0,,0.0,0.0
V-01607,vehicle,25.148455,55.413283,0.7963,0.62,0.1608,0.4634,58.8,73.0,,,0,0,0.0,,0.0,0.0
V-01608,vehicle,13.852554,75.553521,0.4633,0.6647,0.17,0.6968,55.6,50.11,,,0,0,0.0,,0.0,0.0
V-01609,vehicle,13.125438,75.006287,0.7058,0.9818,0.8137,0.8659,41.25,47.43,,,0,0,0.0,,0.0,0.0
V-01610,vehicle,12.247234,76.579086,0.5278,0.727,0.2134,0.686,67.72,92.18,,,0,0,0.0,,0.0,0.0
V-01611,vehicle,14.986459,76.688465,0.1015,0.3928,0.1531,0.7488,59.12,24.95,,,0,0,0.0,,0.0,0.0
V-01612,vehicle,14.568216,75.830476,0.4921,0.4877,0.1965,0.6494,43.37,93.91,,,0,0,0.0,,0.0,0.0
V-01613,vehicle,15.357462,75.198284,0.5977,0.6511,0.3853,0.7232,66.05,99.79,,,0,0,0.0,,0.0,0.0
V-01614,vehicle,25.182517,55.275509,0.2418,0.154,0.0797,0.3634,55.35,66.43,,,0,0,0.0,,0.0,0.0
V-01615,vehicle,25.147767,55.432541,0.5355,0.4307,0.0533,0.4503,62.22,37.34,,,0,0,0.0,,0.0,0.0
V-01616,vehicle,14.377322,75.535393,0.7492,0.6765,0.3561,0.7161,36.81,72.54,,,0,0,0.0,,0.0,0.0
V-01617,vehicle,25.080859,55.174423,0.1317,0.2296,0.0329,0.2852,54.86,52.11,,,0,0,0.0,,0.0,0.0
V-01618,vehicle,25.16073,55.371157,0.7856,0.63,0.1277,0.4872,44.98,83.13,,,0,0,0.0,,0.0,0.0
V-01619,vehicle,13.742829,75.743905,0.4014,0.5216,0.3828,0.6497,52.68,86.23,,,0,0,0.0,,0.0,0.0
V-01620,vehicle,13.09663,76.704532,0.7463,0.9283,0.9673,0.8867,31.19,53.92,,,0,0,0.0,,0.0,0.0
V-01621,vehicle,25.066628,55.135567,0.306,0.309,0.0592,0.3396,67.26,47.3,,,0,0,0.0,,0.0,0.0
V-01622,vehicle,12.095745,76.868786,0.1632,0.5742,0.1981,0.658,54.13,66.18,,,0,0,0.0,,0.0,0.0
V-01623,vehicle,14.940175,77.181766,0.3848,0.6117,0.1927,0.6115,45.23,78.01,,,0,0,0.0,,0.0,0.0
V-01624,vehicle,25.088457,55.138081,0.8038,0.5953,0.1855,0.5257,50.77,24.4,,,0,0,0.0,,0.0,0.0
V-01625,vehicle,15.89093,75.594821,0.0828,0.3157,0.1295,0.6249,52.41,96.43,,,0,0,0.0,,0.0,0.0
V-01626,vehicle,14.661124,75.98814,0.1139,0.5082,0.2109,0.5495,66.35,39.56,,,0,0,0.0,,0.0,0.0
V-01627,vehicle,25.05,55.108905,0.9179,0.753,0.4701,0.5881,39.41,39.19,,,0,0,0.0,,0.0,0.0
V-01628,vehicle,15.397527,76.795319,0.1822,0.4033,0.2081,0.5083,62.28,38.31,,,0,0,0.0,,0.0,0.0
V-01629,ship,19.356127,61.160686,0.9572,0.6234,0.5223,0.1492,24.57,80.43,Karnataka-SouthernCurve-Dubai,CONVOY-012,5,2,2.28,calm,0.0,0.6973
V-01630,vehicle,25.207103,55.256531,0.9265,0.5903,0.575,0.6474,33.05,22.74,,,0,0,0.0,,0.0,0.0
V-01631,vehicle,15.114445,77.144058,0.5953,0.5025,0.2828,0.6899,65.89,95.6,,,0,0,0.0,,0.0,0.0
V-01632,vehicle,25.232619,55.359168,0.5549,0.3474,0.1027,0.3968,62.69,77.23,,,0,0,0.0,,0.0,0.0
V-01633,vehicle,15.80361,74.579826,0.4251,0.6749,0.2234,0.7781,48.98,29.42,,,0,0,0.0,,0.0,0.0
V-01634,vehicle,25.129789,55.133077,0.5312,0.3175,0.1634,0.4448,62.3,39.37,,,0,0,0.0,,0.0,0.0
V-01635,vehicle,25.21442,55.328402,0.136,0.1653,0.0598,0.385,61.54,82.64,,,0,0,0.0,,0.0,0.0
V-01636,vehicle,13.584099,75.442993,0.1702,0.3602,0.1009,0.6599,62.18,81.28,,,0,0,0.0,,0.0,0.0
V-01637,vehicle,14.92163,75.600528,0.3452,0.3092,0.0858,0.5024,75.45,96.08,,,0,0,0.0,,0.0,0.0
V-01638,vehicle,25.05,55.123401,0.5393,0.3377,0.0987,0.4328,46.02,89.79,,,0,0,0.0,,0.0,0.0
V-01639,vehicle,14.016135,75.739061,0.5766,0.7907,0.6587,0.819,45.13,59.04,,,0,0,0.0,,0.0,0.0
V-01640,ship,17.200811,66.031543,0.6067,0.1794,0.2573,0.0734,13.49,77.76,Karnataka-Oman-Dubai,CONVOY-162,4,4,2.24,calm,0.0,0.3982
V-01641,vehicle,13.443174,75.021953,0.084,0.3989,0.0837,0.4862,79.31,87.15,,,0,0,0.0,,0.0,0.0
V-01642,vehicle,25.210966,55.295482,0.3342,0.2625,0.0542,0.2723,79.06,76.84,,,0,0,0.0,,0.0,0.0
V-01643,vehicle,13.0556,77.299516,0.5915,0.7313,0.6819,0.6561,56.81,80.72,,,0,0,0.0,,0.0,0.0
V-01644,vehicle,13.393519,75.872032,0.4383,0.6944,0.3729,0.6977,58.03,26.27,,,0,0,0.0,,0.0,0.0
V-01645,vehicle,14.675659,75.805694,0.5839,0.5105,0.1977,0.5134,48.92,90.78,,,0,0,0.0,,0.0,0.0
V-01646,vehicle,13.106354,76.979629,0.9398,0.9056,0.5922,0.8408,38.64,64.28,,,0,0,0.0,,0.0,0.0
V-01647,vehicle,15.287946,75.080036,0.1615,0.489,0.235,0.7264,56.69,31.7,,,0,0,0.0,,0.0,0.0
V-01648,vehicle,15.617414,75.568132,0.6959,0.819,0.3939,0.9286,35.51,53.34,,,0,0,0.0,,0.0,0.0
V-01649,vehicle,14.106621,75.340597,0.9346,0.9198,0.5264,0.8177,34.12,49.13,,,0,0,0.0,,0.0,0.0
